"(PDH-TSV 4.0) (GTB Standard Time)(-120)"	"\\DESKTOP-AS6O85B\Processor(0)\% Processor Time"	"\\DESKTOP-AS6O85B\Processor(1)\% Processor Time"	"\\DESKTOP-AS6O85B\Processor(2)\% Processor Time"	"\\DESKTOP-AS6O85B\Processor(3)\% Processor Time"
"02/16/2016 16:30:00.355"	"12.683138385550151"	"11.123908713863539"	"14.242368057236753"	"8.0054493704903358"
"02/16/2016 16:30:01.356"	"17.280989026202587"	"14.159516913983817"	"15.720252970093195"	"11.038044801765047"
"02/16/2016 16:30:02.358"	"25.151515786593205"	"11.117424996579429"	"11.117424996579429"	"15.795455259917347"
"02/16/2016 16:30:03.359"	"9.4723715171960983"	"1.6682656135061147"	"7.9115503364581059"	"9.4723715171960983"
"02/16/2016 16:30:04.360"	"42.268889319836887"	"45.389489897143008"	"42.268889319836887"	"53.190991340408303"
"02/16/2016 16:30:05.361"	"12.587805549325704"	"12.587805549325704"	"15.709669636849789"	"6.3440773742775347"
"02/16/2016 16:30:06.364"	"22.078577508401555"	"9.611149909745798"	"9.611149909745798"	"14.286435259241703"
"02/16/2016 16:30:07.350"	"11.299797560795122"	"16.051594120038239"	"9.7158653743807495"	"8.1319331879663785"
"02/16/2016 16:30:08.351"	"18.836268929754564"	"14.15374598339425"	"12.592905001274147"	"17.275427947634459"
"02/16/2016 16:30:09.354"	"26.73421302493346"	"23.616519962164674"	"26.73421302493346"	"18.93998036801149"
"02/16/2016 16:30:10.359"	"31.603534490571683"	"28.494604240143129"	"20.722278614071719"	"20.722278614071719"
"02/16/2016 16:30:11.361"	"15.762055136293252"	"28.241750671657218"	"17.322017078213747"	"14.202093194372756"
"02/16/2016 16:30:12.365"	"19.085366879892906"	"12.861164332192365"	"22.197468153743184"	"15.973265606042631"
"02/16/2016 16:30:13.350"	"9.6368489490327942"	"11.222167388523452"	"9.6368489490327942"	"15.978122706995412"
"02/16/2016 16:30:14.351"	"21.952220473063953"	"15.708398110909073"	"21.952220473063953"	"21.952220473063953"
"02/16/2016 16:30:15.353"	"15.796177949845758"	"11.118187835948302"	"7.999527760016667"	"6.4401977220508444"
"02/16/2016 16:30:16.354"	"9.4672528693261597"	"6.345434002751194"	"14.149981169188596"	"7.9063434360386768"
"02/16/2016 16:30:17.356"	"14.227817304926482"	"9.5493346124679306"	"9.5493346124679306"	"7.9898403816484054"
"02/16/2016 16:30:18.361"	"28.431620408683077"	"25.31995173079974"	"39.322460781274785"	"22.208283052916389"
"02/16/2016 16:30:19.362"	"17.282509309806759"	"9.4789724522413525"	"14.161094566780596"	"12.600387195267515"
"02/16/2016 16:30:20.364"	"29.826471655533382"	"17.351177727628208"	"15.79176598664006"	"18.910589468616358"
"02/16/2016 16:30:21.350"	"20.827347880833123"	"19.243894838449783"	"11.326629626533101"	"20.827347880833123"
"02/16/2016 16:30:22.353"	"11.151642311700339"	"9.592899194361749"	"8.0341560770231588"	"6.4754129596845678"
"02/16/2016 16:30:23.354"	"28.20926079061006"	"28.20926079061006"	"29.769929034292453"	"34.451933765339625"
"02/16/2016 16:30:24.356"	"25.114081208686688"	"28.234327824991411"	"28.234327824991411"	"29.794451133143774"
"02/16/2016 16:30:25.357"	"15.745307275740972"	"7.9439468383095786"	"12.62476310076841"	"12.62476310076841"
"02/16/2016 16:30:26.360"	"25.220815454045752"	"15.873417385801469"	"22.105016097964324"	"25.220815454045752"
"02/16/2016 16:30:27.362"	"22.026377989770662"	"26.704795310384423"	"20.466905549566071"	"40.740047272225702"
"02/16/2016 16:30:28.363"	"18.817251788618307"	"21.939665181363754"	"25.062078574109204"	"32.86811205597283"
"02/16/2016 16:30:29.351"	"22.513920168666392"	"19.351223032693589"	"20.932571600679985"	"17.769874464707179"
"02/16/2016 16:30:30.352"	"62.537466279973394"	"60.976527374972292"	"59.415588469971183"	"62.537466279973394"
"02/16/2016 16:30:31.353"	"14.153428688333314"	"11.031735186090897"	"6.3491949327272534"	"11.031735186090897"
"02/16/2016 16:30:32.355"	"50.100193820827158"	"48.540824877728006"	"31.387766503637348"	"51.659562763926317"
"02/16/2016 16:30:33.356"	"11.036578562454991"	"9.4758167828489448"	"6.354293223636831"	"14.158102121667104"
"02/16/2016 16:30:34.358"	"37.611388626745814"	"29.812812205089035"	"39.171103911077168"	"43.850249764071222"
"02/16/2016 16:30:35.372"	"21.446266042212748"	"15.285188869052957"	"13.744919575763015"	"26.067073922082585"
"02/16/2016 16:30:36.359"	"17.658614337879996"	"12.908149780449996"	"41.410937125030003"	"27.159543452739999"
"02/16/2016 16:30:37.361"	"18.908566189672715"	"9.5518622884811055"	"12.670763588878309"	"9.5518622884811055"
"02/16/2016 16:30:38.362"	"28.203315823100162"	"23.520923376780612"	"25.081720858887124"	"28.203315823100162"
"02/16/2016 16:30:39.364"	"32.944632601458821"	"18.909788262229277"	"17.350361113425993"	"22.028642559835841"
"02/16/2016 16:30:40.349"	"28.635762412124933"	"28.635762412124933"	"22.292274626536035"	"25.464018519330487"
"02/16/2016 16:30:41.364"	"22.995849316109506"	"12.215268220364839"	"21.455766302431702"	"10.675185206687022"
"02/16/2016 16:30:42.357"	"29.237955809461937"	"30.810445680362776"	"21.375506454957705"	"27.665465938561084"
"02/16/2016 16:30:43.359"	"20.434172064079615"	"23.554400610586292"	"17.313943517572927"	"23.554400610586292"
"02/16/2016 16:30:44.362"	"20.534954448516817"	"23.651230744653418"	"26.767507040790019"	"22.093092596585116"
"02/16/2016 16:30:45.364"	"23.580900440323738"	"14.223459677914397"	"26.700047361126845"	"20.46175351952062"
"02/16/2016 16:30:46.349"	"31.798133641652292"	"27.039863895721062"	"23.867684065100235"	"34.970313472273119"
"02/16/2016 16:30:47.350"	"17.275386629245094"	"18.836228390957444"	"25.07959543780688"	"34.444646008081016"
"02/16/2016 16:30:48.351"	"32.887002138925581"	"25.08316517833553"	"50.055443452223678"	"36.008536923161593"
"02/16/2016 16:30:49.352"	"17.279873565189753"	"11.036845155015396"	"7.9153309499282116"	"11.036845155015396"
"02/16/2016 16:30:50.356"	"33.063791912402465"	"36.17710391647676"	"29.950479908328155"	"39.290415920551069"
"02/16/2016 16:30:51.358"	"51.683041148941619"	"61.034710603985175"	"56.358875876463401"	"64.151933755666363"
"02/16/2016 16:30:52.359"	"36.002738808059064"	"29.759103569820923"	"42.246374046297205"	"37.563647617618599"
"02/16/2016 16:30:53.361"	"31.367909930738989"	"34.487550388432673"	"40.726831303820035"	"48.525932448054242"
"02/16/2016 16:30:54.362"	"23.548797660366038"	"11.066968706956414"	"23.548797660366038"	"11.066968706956414"
"02/16/2016 16:30:55.352"	"27.336550710797646"	"22.597630104980105"	"13.119788893345019"	"30.495831114676019"
"02/16/2016 16:30:56.353"	"25.092346155659307"	"18.850041668630912"	"31.334650642687688"	"46.940411860258671"
"02/16/2016 16:30:57.355"	"17.347556456921176"	"12.66911625636954"	"31.382877058576064"	"17.347556456921176"
"02/16/2016 16:30:58.356"	"32.880116570566805"	"32.880116570566805"	"29.758261527337361"	"28.197334005722631"
"02/16/2016 16:30:59.359"	"43.905902325666283"	"28.324208527240245"	"40.789563565981069"	"42.347732945823665"
"02/16/2016 16:31:00.361"	"28.269909129576433"	"34.507308335700216"	"34.507308335700216"	"25.151209526514538"
"02/16/2016 16:31:01.362"	"20.432702316610296"	"20.432702316610296"	"18.872559224779128"	"23.552988500272644"
"02/16/2016 16:31:02.349"	"24.010787631225771"	"16.095244676145125"	"14.51213608512899"	"20.844570449193512"
"02/16/2016 16:31:03.350"	"25.105885299363763"	"15.744120961784224"	"26.666179355627019"	"21.985297186837251"
"02/16/2016 16:31:04.352"	"34.491931901555731"	"17.335056923391747"	"28.253068273132453"	"28.253068273132453"
"02/16/2016 16:31:05.354"	"25.141392937020555"	"18.903175681772268"	"22.022284309396412"	"26.70094725083263"
"02/16/2016 16:31:06.357"	"50.148949952437107"	"57.938176522368813"	"56.380331208382472"	"59.496021836355162"
"02/16/2016 16:31:07.359"	"14.190159300009375"	"12.629980378191362"	"12.629980378191362"	"18.870696065463409"
"02/16/2016 16:31:08.360"	"22.01123078206988"	"12.652578475918263"	"14.212353860276872"	"15.772129244635469"
"02/16/2016 16:31:09.362"	"15.757286333270869"	"3.2768843085702493"	"11.077135574008135"	"12.63718582709571"
"02/16/2016 16:31:10.364"	"23.558728212927114"	"23.558728212927114"	"23.558728212927114"	"21.998702258088898"
"02/16/2016 16:31:11.349"	"27.043203923456627"	"17.527100087385751"	"23.871169311432993"	"23.871169311432993"
"02/16/2016 16:31:12.351"	"28.267410709518394"	"22.02979424947652"	"40.742643629602149"	"26.708006594507928"
"02/16/2016 16:31:13.352"	"9.4681753539257443"	"9.4681753539257443"	"17.27264299582869"	"15.711749467448099"
"02/16/2016 16:31:14.353"	"36.00244471909906"	"20.393284894489071"	"17.271452929567076"	"28.197864806794072"
"02/16/2016 16:31:15.355"	"29.861016830463115"	"20.509152407858199"	"9.598643914819128"	"15.833220196555741"
"02/16/2016 16:31:16.357"	"20.437238497483644"	"21.997292644591802"	"28.237509233024461"	"23.557346791699974"
